Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
perkAmmunitionSoldierRank2Desc,progression,Perk,,,Ammo level 2,,,,,,弾薬レベル2,,,,,,弹药兵二级,彈藥兵二級,
perkAmmunitionSoldierRank3Desc,progression,Perk,,,Ammo level 3,,,,,,弾薬レベル3,,,,,,弹药兵三级,彈藥兵三級,
perkAmmunitionSoldierRank4Desc,progression,Perk,,,Ammo level 4,,,,,,弾薬レベル4,,,,,,弹药兵四级,彈藥兵四級,
perkAmmunitionSoldierRank5Desc,progression,Perk,,,Ammo level 5,,,,,,弾薬レベル5,,,,,,弹药兵五级,彈藥兵五級,
perkAmmunitionSoldierRank1LongDesc,progression,Perk,,,"Loading speed +0.2, loading capacity +20%",,,,,,装填速度+0.2、装填容量+20％,,,,,,提升装填速度0.2，装填容量增加20%,提升裝填速度0.2，裝填容量增加20%,
perkAmmunitionSoldierRank2LongDesc,progression,Perk,,,"Loading speed +0.7, loading capacity +50%",,,,,,装填速度+0.7、装填容量+50％,,,,,,提升装填速度0.7，装填容量增加50%,提升裝填速度0.7，裝填容量增加50%,
perkAmmunitionSoldierRank3LongDesc,progression,Perk,,,"Loading speed +1.0, loading capacity +100%",,,,,,装填速度+1.0、装填容量+100％,,,,,,提升装填速度1.0，装填容量增加100%,提升裝填速度1.0，裝填容量增加100%,
perkAmmunitionSoldierRank4LongDesc,progression,Perk,,,"Loading speed +1.5, loading capacity +150%",,,,,,装填速度+1.5、装填容量+150％,,,,,,提升装填速度1.5，装填容量增加150%,提升裝填速度1.5，裝填容量增加150%,
perkAmmunitionSoldierRank5LongDesc,progression,Perk,,,"Loading speed +2.0, loading capacity +200%",,,,,,装填速度+2.0、装填容量+200％,,,,,,提升装填速度2.0，装填容量增加200%,提升裝填速度2.0，裝填容量增加200%,

perkTheMidasTouchName,progression,Perk,,,The Midas Touch,,,,,,点石成金,,,,,,点石成金,點石成金,
perkTheMidasTouchDesc,progression,Perk,,,"Change is not just science! Do you need a forging furnace!?\nYou can make it yourself: Forged Iron, Forged Steel, Short Iron Pipe, Empty Can, Nails, Cement, Glass Jar, Bullet Tip, Iron Dart (Ammo), Iron Arrowhead, Bullet Casing, Buckshot, Steel Arrowhead, Rocket Casing, Rocket Tip, Cooking Grill, Cooking Pot, Anvil, Iron Bars Centered, Rebar Frame Block, Iron Frame Block, Metal Fences and Railings, Metal Trussing / I-Beams, Iron Sheet, Glass Block, Brick Block, Bulletproof Glass Block, Beaker.\nCraftable: Cash Register, File Cabinet, Refrigerator, Medicine Box, Tool Box, Solar Charging Bank, Solar Cell, Old Stove, Microwave, Vending Machine.",,,,,,変化は単なる科学ではありません！ 鍛造炉は必要ですか！？\n自分で作ることができます：錬鉄、鋼鉄、短い鉄パイプ、空き缶、釘、セメント、ガラス瓶、弾頭、薬莢、散弾、鉄ダーツ、鉄の矢じり、鋼の矢じり、調理鍋、調理グリル、ビーカー、鉄床、鉄格子（中央）、鉄格子、鉄シート、鉄筋フレーム、鉄くずフレーム、ガラスブロック、レンガブロック、防弾ガラス、ロケット弾頭、ロケット薬莢。\nクラフト可能：キャッシュレジスター、ファイルキャビネット、冷蔵庫、薬箱、ツールボックス、太陽充電バンク、太陽電池、ぼろストーブ、電子レンジ、自動販売機。,,,,,,改变，不是只能靠科学！谁说一定要熔炉！？\n可自行製作：锻铁、锻钢、短铁管、空罐、钉子、水泥、玻璃罐、子弹头、铁标头、铁箭头、子弹壳、铅弹、钢箭头、火箭砲壳、火箭砲弹头、烹饪烤架、烹饪锅、铁砧、中心铁栅栏、钢筋框架块、铁架块、铁栅栏、铁片、玻璃砌块、砖砌块、防弹玻璃砌块、烧杯。\n可以使用工作台製作收银机、文件柜、冰箱、药品柜、工具箱、太阳能板容器、太阳能电池、旧炉子、微波炉、自动贩卖机。,改變，不是只能靠科學！誰說一定要熔爐！？\n可自行製作：鍛鐵、鍛鋼、短鐵管、空罐、釘子、水泥、玻璃罐、子彈頭、鐵標頭、鐵箭頭、子彈殼、鉛彈、鋼箭頭、火箭砲殼、火箭砲彈頭、烹飪烤架、烹飪鍋、鐵砧、中心鐵柵欄、鋼筋框架塊、鐵架塊、鐵柵欄、鐵片、玻璃砌塊、磚砌塊、防彈玻璃砌塊、燒杯。\n可以使用工作台製作收銀機、文件櫃、冰箱、藥品櫃、工具箱、太陽能板容器、太陽能電池、舊爐子、微波爐、自動販賣機。,
perkTheMidasTouchRank1Desc,progression,Perk,,,The Midas Touch Level 1,,,,,,点石成金 I,,,,,,点石成金一级,點石成金一級,
perkTheMidasTouchRank2Desc,progression,Perk,,,The Midas Touch Level 2,,,,,,点石成金 II,,,,,,点石成金二级,點石成金二級,
perkTheMidasTouchRank3Desc,progression,Perk,,,The Midas Touch Level 3,,,,,,点石成金 III,,,,,,点石成金三级,點石成金三級,
perkTheMidasTouchRank4Desc,progression,Perk,,,The Midas Touch Level 4,,,,,,点石成金 IV,,,,,,点石成金四级,點石成金四級,
perkTheMidasTouchRank5Desc,progression,Perk,,,The Midas Touch Level 5,,,,,,点石成金 V,,,,,,点石成金五级,點石成金五級,
perkTheMidasTouchRank6Desc,progression,Perk,,,The Midas Touch Level 6,,,,,,点石成金 VI,,,,,,点石成金六级,點石成金六級,
perkTheMidasTouchRank7Desc,progression,Perk,,,The Midas Touch Level 7,,,,,,点石成金 VII,,,,,,点石成金七级,點石成金七級,
perkTheMidasTouchRank8Desc,progression,Perk,,,The Midas Touch Level 8,,,,,,点石成金 VIII,,,,,,点石成金八级,點石成金八級,
perkTheMidasTouchRank9Desc,progression,Perk,,,The Midas Touch Level 9,,,,,,点石成金 IX,,,,,,点石成金九级,點石成金九級,
perkTheMidasTouchRank10Desc,progression,Perk,,,The Midas Touch Level 10,,,,,,点石成金 X,,,,,,点石成金十级,點石成金十級,
perkTheMidasTouchRank1LongDesc,progression,Perk,,,"Crafting materials +2000%, crafting time for any items -2%.",,,,,,クラフト材料+2000％、各種アイテムのクラフト時間-2％。,,,,,,合成所需材料增加2000%，所有道具合成所需时间减少2%,合成所需材料增加2000%，所有道具合成所需時間減少2%,
perkTheMidasTouchRank2LongDesc,progression,Perk,,,"Craft materials +1800%, craft time -10%, craft time for any items -4%.",,,,,,クラフト材料+1800％、クラフト時間-10％、各種アイテムのクラフト時間-4％。,,,,,,合成所需材料增加1800%，合成所需时间减少10%，所有道具合成所需时间减少4%,合成所需材料增加1800%，合成所需時間減少10%，所有道具合成所需時間減少4%,
perkTheMidasTouchRank3LongDesc,progression,Perk,,,"Craft materials +1600%, craft time -20%, craft time for any items -6%.",,,,,,クラフト材料+1600％、クラフト時間-20％、各種アイテムのクラフト時間-6％。,,,,,,合成所需材料增加1600%，合成所需时间减少20%，所有道具合成所需时间减少6%,合成所需材料增加1600%，合成所需時間減少20%，所有道具合成所需時間減少6%,
perkTheMidasTouchRank4LongDesc,progression,Perk,,,"Craft materials +1400%, craft time -30%, craft time for any items -8%.",,,,,,クラフト材料+1400％、クラフト時間-30％、各種アイテムのクラフト時間-8％。,,,,,,合成所需材料增加1400%，合成所需时间减少30%，所有道具合成所需时间减少8%,合成所需材料增加1400%，合成所需時間減少30%，所有道具合成所需時間減少8%,
perkTheMidasTouchRank5LongDesc,progression,Perk,,,"Craft materials +1200%, craft time -40%, craft time for any items -10%.",,,,,,クラフト材料+1200％、クラフト時間-40％、各種アイテムのクラフト時間-10％。,,,,,,合成所需材料增加1200%，合成所需时间减少40%，所有道具合成所需时间减少10%,合成所需材料增加1200%，合成所需時間減少40%，所有道具合成所需時間減少10%,
perkTheMidasTouchRank6LongDesc,progression,Perk,,,"Craft materials +1000%, craft time -50%, craft time for any items -12%.",,,,,,クラフト材料+1000％、クラフト時間-50％、各種アイテムのクラフト時間-12％。,,,,,,合成所需材料增加1000%，合成所需时间减少50%，所有道具合成所需时间减少12%,合成所需材料增加1000%，合成所需時間減少50%，所有道具合成所需時間減少12%,
perkTheMidasTouchRank7LongDesc,progression,Perk,,,"Craft materials +700%, craft time -60%, craft time for any items -14%.",,,,,,クラフト材料+700％、クラフト時間-60％、各種アイテムのクラフト時間-14％。,,,,,,合成所需材料增加700%，合成所需时间减少60%，所有道具合成所需时间减少14%,合成所需材料增加700%，合成所需時間減少60%，所有道具合成所需時間減少14%,
perkTheMidasTouchRank8LongDesc,progression,Perk,,,"Craft materials +500%, craft time -70%, craft time for any items -16%.",,,,,,クラフト材料+500％、クラフト時間-70％、各種アイテムのクラフト時間-16％。,,,,,,合成所需材料增加500%，合成所需时间减少70%，所有道具合成所需时间减少16%,合成所需材料增加500%，合成所需時間減少70%，所有道具合成所需時間減少16%,
perkTheMidasTouchRank9LongDesc,progression,Perk,,,"Craft materials +200%, craft time -80%, craft time for any items -18%.",,,,,,クラフト材料+200％、クラフト時間-80％、各種アイテムのクラフト時間-18％。,,,,,,合成所需材料增加200%，合成所需时间减少80%，所有道具合成所需时间减少18%,合成所需材料增加200%，合成所需時間減少80%，所有道具合成所需時間減少18%,
perkTheMidasTouchRank10LongDesc,progression,Perk,,,"Craft materials +0%, craft time -90%, craft time for any items -20%.",,,,,,クラフト材料+0％、クラフト時間-90％、各種アイテムのクラフト時間-20％。,,,,,,合成所需材料增加0%，合成所需时间减少90%，所有道具合成所需时间减少20%,合成所需材料增加0%，合成所需時間減少90%，所有道具合成所需時間減少20%,

perkFireElementName,progression,Perk,,,Weakening Fire,,,,,,火弱化,,,,,,火弱化,火弱化,
perkFireElementDesc,progression,Perk,,,Reduces the flame retardancy of the target.,,,,,,ターゲットの難燃性を下げます。,,,,,,降低目标的火焰抗性。,降低目標的火焰抗性。,
perkFireElementRank1Desc,progression,Perk,,,Weakening Fire Level 1,,,,,,火弱化 I,,,,,,火弱化一级,火弱化一級,
perkFireElementRank2Desc,progression,Perk,,,Weakening Fire Level 2,,,,,,火弱化 II,,,,,,火弱化二级,火弱化二級,
perkFireElementRank3Desc,progression,Perk,,,Weakening Fire Level 3,,,,,,火弱化 III,,,,,,火弱化三级,火弱化三級,
perkFireElementRank4Desc,progression,Perk,,,Weakening Fire Level 4,,,,,,火弱化 IV,,,,,,火弱化四级,火弱化四級,
perkFireElementRank5Desc,progression,Perk,,,Weakening Fire Level 5,,,,,,火弱化 V,,,,,,火弱化五级,火弱化五級,
perkFireElementRank1LongDesc,progression,Perk,,,"Flame resistance -3, range 2, duration 6.4 seconds",,,,,,火炎耐性-3、範囲2、持続時間6.4秒,,,,,,降低火焰抗性3点，范围2格，持续时间6.4秒,降低火焰抗性3點，範圍2格，持續時間6.4秒,
perkFireElementRank2LongDesc,progression,Perk,,,"Flame resistance -7, range 3, duration 7.8 seconds",,,,,,火炎耐性-7、範囲3、持続時間7.8秒,,,,,,降低火焰抗性7点，范围3格，持续时间7.8秒,降低火焰抗性7點，範圍3格，持續時間7.8秒,
perkFireElementRank3LongDesc,progression,Perk,,,"Flame resistance -10, range 4, duration 9.2 seconds",,,,,,火炎耐性-10、範囲4、持続時間9.2秒,,,,,,降低火焰抗性10点，范围4格，持续时间9.2秒,降低火焰抗性10點，範圍4格，持續時間9.2秒,
perkFireElementRank4LongDesc,progression,Perk,,,"Flame resistance -14, range 5, duration 10.6 seconds",,,,,,火炎耐性-14、範囲5、持続時間10.6秒,,,,,,降低火焰抗性14点，范围5格，持续时间10.6秒,降低火焰抗性14點，範圍5格，持續時間10.6秒,
perkFireElementRank5LongDesc,progression,Perk,,,"Flame resistance -17, range 5, duration 12 seconds",,,,,,火炎耐性-17、範囲5、持続時間12秒,,,,,,降低火焰抗性17点，范围5格，持续时间12秒,降低火焰抗性17點，範圍5格，持續時間12秒,

perkElectricElementName,progression,Perk,,,Electroweakness,,,,,,電弱化,,,,,,电弱化,電弱化,
perkElectricElementDesc,progression,Perk,,,Reduces the resistance of the target to electric shock.,,,,,,感電に対するターゲットの抵抗を減らします。,,,,,,降低目标的电击抗性。,降低目標的電擊抗性。,
perkElectricElementRank1Desc,progression,Perk,,,Electroweakness Level 1,,,,,,電弱化 I,,,,,,电弱化一级,電弱化一級,
perkElectricElementRank2Desc,progression,Perk,,,Electroweakness Level 2,,,,,,電弱化 II,,,,,,电弱化二级,電弱化二級,
perkElectricElementRank3Desc,progression,Perk,,,Electroweakness Level 3,,,,,,電弱化 III,,,,,,电弱化三级,電弱化三級,
perkElectricElementRank4Desc,progression,Perk,,,Electroweakness Level 4,,,,,,電弱化 IV,,,,,,电弱化四级,電弱化四級,
perkElectricElementRank5Desc,progression,Perk,,,Electroweakness Level 5,,,,,,電弱化 V,,,,,,电弱化五级,電弱化五級,
perkElectricElementRank1LongDesc,progression,Perk,,,"Electric shock resistance -3, range 2, duration 4.8 seconds",,,,,,感電耐性-3、範囲2、持続時間4.8秒,,,,,,降低电击抗性3点，范围2格，持续时间4.8秒,降低電擊抗性3點，範圍2格，持續時間4.8秒,
perkElectricElementRank2LongDesc,progression,Perk,,,"Electric shock resistance -6, range 2, duration 6.6 seconds",,,,,,感電耐性-6、範囲2、持続時間6.6秒,,,,,,降低电击抗性6点，范围2格，持续时间6.6秒,降低電擊抗性6點，範圍2格，持續時間6.6秒,
perkElectricElementRank3LongDesc,progression,Perk,,,"Electric shock resistance -10, range 2, duration 8.4 seconds",,,,,,感電耐性-10、範囲2、持続時間8.4秒,,,,,,降低电击抗性10点，范围2格，持续时间8.4秒,降低電擊抗性10點，範圍2格，持續時間8.4秒,
perkElectricElementRank4LongDesc,progression,Perk,,,"Electric shock resistance -13, range 3, duration 10.2 seconds",,,,,,感電耐性-13、範囲3、持続時間10.2秒,,,,,,降低电击抗性13点，范围3格，持续时间10.2秒,降低電擊抗性13點，範圍3格，持續時間10.2秒,
perkElectricElementRank5LongDesc,progression,Perk,,,"Electric shock resistance -16, range 5, duration 12 seconds",,,,,,感電耐性-16、範囲5、持続時間12秒,,,,,,降低电击抗性16点，范围5格，持续时间12秒,降低電擊抗性16點，範圍5格，持續時間12秒,

perkTraumaName,progression,Perk,,,Wound,,,,,,創傷,,,,,,创伤,創傷,
perkTraumaDesc,progression,Perk,,,The amount of blood lost and the duration of bleeding after the target was injured.,,,,,,ターゲットが負傷した後に失われた血液の量と出血の持続時間。,,,,,,增加目标受伤后的失血量，以及流血的持续时间。,增加目標受傷後的失血量，以及流血的持續時間。,
perkTraumaRank1Desc,progression,Perk,,,Wound Level 1,,,,,,創傷 I,,,,,,创伤一级,創傷一級,
perkTraumaRank2Desc,progression,Perk,,,Wound Level 2,,,,,,創傷 II,,,,,,创伤二级,創傷二級,
perkTraumaRank3Desc,progression,Perk,,,Wound Level 3,,,,,,創傷 III,,,,,,创伤三级,創傷三級,
perkTraumaRank4Desc,progression,Perk,,,Wound Level 4,,,,,,創傷 IV,,,,,,创伤四级,創傷四級,
perkTraumaRank5Desc,progression,Perk,,,Wound Level 5,,,,,,創傷 V,,,,,,创伤五级,創傷五級,
perkTraumaRank1LongDesc,progression,Perk,,,"Bleeding +8, range 2, duration 6.2 seconds",,,,,,出血+8、範囲2、持続時間6.2秒,,,,,,流血量8点，范围2格，持续时间6.2秒,流血量8點，範圍2格，持續時間6.2秒,
perkTraumaRank2LongDesc,progression,Perk,,,"Bleeding +11, range 2, duration 8.4 seconds",,,,,,出血+11、範囲2、持続時間8.4秒,,,,,,流血量11点，范围2格，持续时间8.4秒,流血量11點，範圍2格，持續時間8.4秒,
perkTraumaRank3LongDesc,progression,Perk,,,"Bleeding +14, range 3, duration 10.6 seconds",,,,,,出血+14、範囲3、持続時間10.6秒,,,,,,流血量14点，范围3格，持续时间10.6秒,流血量14點，範圍3格，持續時間10.6秒,
perkTraumaRank4LongDesc,progression,Perk,,,"Bleeding +17, range 3, duration 12.8 seconds",,,,,,出血+17、範囲3、持続時間12.8秒,,,,,,流血量17点，范围3格，持续时间12.8秒,流血量17點，範圍3格，持續時間12.8秒,
